restaurant,name,category,calories,fat,carbs
Romano's Macaroni Grill,Lemon Passion ,Desserts,580,33,65
Romano's Macaroni Grill,Coffee ,Drinks,0,0,0
Romano's Macaroni Grill,Crispy Artichoke Potato Cakes ,Appetizers,820,72,41
Romano's Macaroni Grill,Peasant Bread ,Appetizers,480,6,89
Romano's Macaroni Grill,Pomodorina Soup ,Entrees,190,12,16
Romano's Macaroni Grill,Bibb & Blue (Includes Dressing) ,Salads,680,56,23
Romano's Macaroni Grill,Italian Sausage Pizza ,Pizzas,1100,52,100
Romano's Macaroni Grill,Whole Wheat Fettuccine ,Entrees,1060,46,105
Romano's Macaroni Grill,Mom’S Ricotta Meatballs & Spaghetti (Pomodoro) ,Entrees,960,55,91
Romano's Macaroni Grill,Grilled Chicken Spiedini ,Entrees,410,11,38
Romano's Macaroni Grill,Farfalle ,Entrees,450,4,91
Romano's Macaroni Grill,Garlic Cream Sauce ,Entrees,270,20,14
Romano's Macaroni Grill,Italian Sausage ,Entrees,430,39,2
Romano's Macaroni Grill,Mac & Cheese ,Kid's Meals,630,29,66
Romano's Macaroni Grill,Quattro Cannoli ,Desserts,320,27,45
Romano's Macaroni Grill,Limonata Nojito ,Drinks,170,0,47
Romano's Macaroni Grill,Sorrento Lemonade ,Drinks,390,0,35
Romano's Macaroni Grill,Spicy Ricotta Meatballs ,Appetizers,370,29,17
Romano's Macaroni Grill,Side Caesar Salad (Includes Dressing) ,Sandwiches,160,13,8
Romano's Macaroni Grill,Market Chop (Includes Dressing) ,Entrees,480,37,11
Romano's Macaroni Grill,"Warm Spinach Salad (Includes Dressing, No Protein) ",Salads,340,25,17
Romano's Macaroni Grill,Pomodorina Soup ,Soups,190,12,16
Romano's Macaroni Grill,Carbonara ,Entrees,1260,68,101
Romano's Macaroni Grill,Lasagna Bolognese ,Entrees,720,38,46
Romano's Macaroni Grill,Chicken Marsala ,Entrees,810,35,61
Romano's Macaroni Grill,Florentine Steak & Frites ,Entrees,1670,113,77
Romano's Macaroni Grill,Alfredo Sauce ,Entrees,880,79,14
Romano's Macaroni Grill,Roasted Mushrooms ,Entrees,25,2,1
Romano's Macaroni Grill,Chicken Strips With Broccolini ,Kid's Meals,380,20,25
Romano's Macaroni Grill,Gelato: Double Vanilla ,Desserts,290,12,40
Romano's Macaroni Grill,Minute Maid® Lemonade ,Drinks,150,0,46
Romano's Macaroni Grill,Mediterranean Olives (Without Bread) ,Appetizers,150,16,4
Romano's Macaroni Grill,Roasted Turkey ,Sandwiches,600,25,52
Romano's Macaroni Grill,Caesar Salad (Includes Dressing) ,Entrees,160,13,8
Romano's Macaroni Grill,Parmesan-Crusted Chicken (Includes Dressing) ,Salads,930,58,53
Romano's Macaroni Grill,Smoky Shrimp Flatbread ,Pizzas,1180,66,77
Romano's Macaroni Grill,Fettuccine Alfredo With Chicken ,Entrees,1470,88,94
Romano's Macaroni Grill,Shrimp Portofino ,Entrees,900,60,57
Romano's Macaroni Grill,Pan-Seared Branzino ,Entrees,570,36,29
Romano's Macaroni Grill,Spaghetti ,Entrees,340,6,61
Romano's Macaroni Grill,Cannellini Beans ,Entrees,15,0,3
Romano's Macaroni Grill,Rosemary Ham ,Entrees,260,18,2
Romano's Macaroni Grill,Spaghetti & Pomodoro ,Kid's Meals,310,9,46
Romano's Macaroni Grill,Blood Orange Italian Soda ,Drinks,130,0,31
Romano's Macaroni Grill,Italian Mojito ,Drinks,290,0,33
Romano's Macaroni Grill,Crispy Fresh Mozzarella ,Appetizers,790,66,20
Romano's Macaroni Grill,Zucchini Fritti ,Appetizers,840,51,81
Romano's Macaroni Grill,Lentil Soup ,Entrees,440,12,28
Romano's Macaroni Grill,Caesar (Includes Dressing) ,Salads,420,39,11
Romano's Macaroni Grill,Add Scallops ,Sides,280,15,4
Romano's Macaroni Grill,Margherita Pizza ,Pizzas,840,31,101
Romano's Macaroni Grill,Carmela’S Chicken ,Chicken,930,31,111
Romano's Macaroni Grill,Mushroom Ravioli ,Entrees,900,62,52
Romano's Macaroni Grill,Pollo Caprese ,Entrees,560,22,31
Romano's Macaroni Grill,Gluten-Free Penne ,Entrees,400,2,91
Romano's Macaroni Grill,Pomodoro Sauce ,Entrees,190,10,15
Romano's Macaroni Grill,Pancetta ,Entrees,400,37,2
Romano's Macaroni Grill,Pepperoni Pizza ,Kid's Meals,440,17,48
Romano's Macaroni Grill,Sorbet: White Peach ,Desserts,160,0,39
Romano's Macaroni Grill,Cranberry Orange Spritz ,Drinks,140,0,36
Romano's Macaroni Grill,Wine - 6 Ounces ,Drinks,150,0,5
Romano's Macaroni Grill,Market Chop (Includes Dressing) ,Salads,1010,71,33
Romano's Macaroni Grill,Roasted Chicken & Arugula Flatbread ,Pizzas,1060,50,83
Romano's Macaroni Grill,Fettuccine Alfredo ,Entrees,1180,73,91
Romano's Macaroni Grill,Penne Rustica ,Entrees,1160,49,110
Romano's Macaroni Grill,Grilled Shrimp Spiedini ,Entrees,380,9,41
Romano's Macaroni Grill,Rigatoni ,Entrees,450,4,91
Romano's Macaroni Grill,Broccolini ,Entrees,10,0,2
Romano's Macaroni Grill,Roasted Chicken ,Entrees,290,16,3
Romano's Macaroni Grill,Spaghetti & Meatballs ,Kid's Meals,460,23,51
Romano's Macaroni Grill,White Peach Italian Soda ,Drinks,130,0,31
Romano's Macaroni Grill,Blood Orange Cosmo ,Drinks,200,0,14
Romano's Macaroni Grill,Light Beer - 12 Ounces ,Drinks,110,0,7
Romano's Macaroni Grill,Primo Pepperoni Pizza ,Pizzas,980,41,97
Romano's Macaroni Grill,Eggplant Parmesan ,Entrees,950,56,76
Romano's Macaroni Grill,Pasta Milano ,Entrees,1010,42,111
Romano's Macaroni Grill,Grilled King Salmon ,Entrees,1110,68,71
Romano's Macaroni Grill,Penne ,Entrees,450,4,91
Romano's Macaroni Grill,Asparagus ,Entrees,5,0,1
Romano's Macaroni Grill,Ricotta Meatballs ,Entrees,290,19,9
Romano's Macaroni Grill,Spaghetti & Meat Sauce ,Kid's Meals,420,16,48
Romano's Macaroni Grill,Tiramisu ,Desserts,690,48,54
Romano's Macaroni Grill,Bellini Cipriani ,Drinks,120,0,7
Romano's Macaroni Grill,Beer - 12 Ounces ,Drinks,150,0,11
Ruby Tuesday,Creole Catch - F&T ,Seafood,335,15,9
Ruby Tuesday,Sugar Snap Peas - F&T ,Sides,113,6,8
Ruby Tuesday,Grilled Chicken Salad ,Salads,795,28,48
Ruby Tuesday,White Bean Chicken Chili ,Soups,300,10,37
Ruby Tuesday,Fire Wings ,Entrees,178,11,4
Ruby Tuesday,Baja Chicken Tacos ,Appetizers,712,40,41
Ruby Tuesday,Petite Chicken Fresco ,Chicken,397,21,25
Ruby Tuesday,Turkey Minis ,Sandwiches,791,40,81
Ruby Tuesday,Jamaican Jerk Shrimp ,Seafood,625,12,99
Ruby Tuesday,Asiago Peppercorn Sirloin* ,Entrees,401,20,3
Ruby Tuesday,Chicken Bella ,Chicken,405,18,8
Ruby Tuesday,Petite Sirloin* & Lobster Tail ,Entrees,494,25,3
Ruby Tuesday,Triple Prime Cheddar Burger* ,Burgers,1076,77,47
Ruby Tuesday,Fresh Steamed Broccoli ,Sides,53,2,7
Ruby Tuesday,Roasted Spaghetti Squash ,Sides,54,3,6
Ruby Tuesday,New Orleans Seafood ,Seafood,365,19,2
Ruby Tuesday,Kid Mac 'n Cheese ,Kid's Meals,680,37,61
Ruby Tuesday,Fresh Grilled Zucchini ,Kid's Meals,41,2,4
Ruby Tuesday,Bella Chicken Omelet ,Breakfast,1262,53,23
Ruby Tuesday,Freshly Made Lemonade - Blackberry ,Drinks,203,0,9
Ruby Tuesday,POM Tea ,Drinks,94,2,13
Ruby Tuesday,Blondie for Two ,Desserts,918,40,129
Ruby Tuesday,Freshly Made Lemonade - Raspberry ,Drinks,199,0,8
Ruby Tuesday,Tropical Sunrise ,Drinks,193,2,22
Ruby Tuesday,Spaghetti Squash Marinara - F&T,Entrees,257,12,29
Ruby Tuesday,Petite Creole Catch - F&T ,Seafood,284,14,18
Ruby Tuesday,Creole Catch ,Seafood,240,10,0
Ruby Tuesday,White Cheddar Mashed Potatoes ,Sides,223,14,21
Ruby Tuesday,Fried Mozzarella ,Appetizers,101,4,10
Ruby Tuesday,Grilled Chicken Salad ,Salads,795,28,48
Ruby Tuesday,Petite Zucchini Cakes ,Entrees,397,19,38
Ruby Tuesday,Baja Chicken Quesadilla ,Chicken,1503,95,57
Ruby Tuesday,Herb-Crusted Tilapia ,Seafood,401,24,11
Ruby Tuesday,Asian Sesame Glazed Half-Rack ,Entrees,506,29,16
Ruby Tuesday,Barbecue Grilled Chicken ,Chicken,295,4,16
Ruby Tuesday,Alpine Swiss Burger* ,Burgers,1017,65,60
Ruby Tuesday,Buffalo Chicken Burger ,Burgers,888,49,70
Ruby Tuesday,White Cheddar Mashed Potatoes ,Sides,223,14,21
Ruby Tuesday,Sweet Potato Fries ,Sides,330,12,54
Ruby Tuesday,Mediterranean Shrimp Pasta ,Entrees,1090,62,80
Ruby Tuesday,Kid Pasta Marinara ,Kid's Meals,469,7,86
Ruby Tuesday,Honest Kids Super Fruit Punch ,Kid's Meals,40,0,10
Ruby Tuesday,Mini Benedicts - Crispy Southern Chicken ,Breakfast,949,57,79
Ruby Tuesday,Freshly Made Lemonade - Pomegranate ,Drinks,195,0,12
Ruby Tuesday,Berry Fusion ,Drinks,148,0,5
Ruby Tuesday,Double Chocolate Cake ,Desserts,813,36,114
Ruby Tuesday,Handcrafted Fruit Tea - Blackberry ,Drinks,142,2,10
Ruby Tuesday,Filet* ,Entrees,402,21,2
Ruby Tuesday,Fresh Grilled Zucchini - F&T ,Sides,41,2,4
Ruby Tuesday,Petite Sliced Sirloin* - F&T ,Entrees,398,21,20
Ruby Tuesday,New Orleans Seafood ,Seafood,365,19,2
Ruby Tuesday,Creamy Mashed Cauliflower ,Sides,136,8,14
Ruby Tuesday,Southwestern Spring Rolls ,Appetizers,158,8,18
Ruby Tuesday,Blue Cheese Iceberg Tower - entrée ,Salads,1066,90,28
Ruby Tuesday,Petite Spaghetti Squash Marinara ,Entrees,177,9,17
Ruby Tuesday,Crab Cake Dinner,Seafood,300,20,14
Ruby Tuesday,Chef's Cut Sirloin* ,Entrees,564,29,5
Ruby Tuesday,Memphis Dry Rub Half-Rack ,Entrees,460,29,6
Ruby Tuesday,Chicken & Broccoli Pasta ,Entrees,1521,92,96
Ruby Tuesday,Boston Blue Burger* ,Burgers,1165,72,82
Ruby Tuesday,Avocado Grilled Chicken Sandwich,Burgers,936,47,56
Ruby Tuesday,Onion Rings ,Sides,342,19,37
Ruby Tuesday,Sauteed Baby Portabella Mushrooms ,Sides,140,10,6
Ruby Tuesday,Asiago Peppercorn Sirloin* ,Entrees,401,20,3
Ruby Tuesday,Kid Turkey Minis ,Kid's Meals,679,36,58
Ruby Tuesday,Berry Good Yogurt Parfait ,Breakfast,162,3,28
Ruby Tuesday,Sunrise Quesadilla - Bacon Avocado ,Breakfast,1653,121,49
Ruby Tuesday,Freshly Made Lemonade - Strawberry ,Drinks,206,0,16
Ruby Tuesday,Peach Splash ,Drinks,152,0,9
Ruby Tuesday,New York Cheesecake ,Desserts,736,60,84
Ruby Tuesday,Handcrafted Fruit Tea - Mixed Berry ,Drinks,142,2,9
Ruby Tuesday,Petite Sirloin* & Lobster Mac 'n Cheese ,Entrees,903,51,35
Ruby Tuesday,Fresh Grilled Asparagus (when in season) - F&T ,Sides,78,5,5
Ruby Tuesday,Petite Chicken Fresco - F&T ,Chicken,397,21,25
Ruby Tuesday,Grilled Chicken Wrap ,Sandwiches,463,17,43
Ruby Tuesday,Baked Potato - Plain ,Sides,259,2,52
Ruby Tuesday,Queso & Chips ,Appetizers,317,20,28
Ruby Tuesday,Carolina Chicken Salad ,Salads,1101,46,52
Ruby Tuesday,Petite Parmesan Shrimp Pasta ,Entrees,678,36,54
Ruby Tuesday,Asian Glazed Salmon ,Seafood,417,25,14
Ruby Tuesday,New Orleans Seafood ,Seafood,365,19,2
Ruby Tuesday,Classic Barbecue Half-Rack ,Entrees,500,24,29
Ruby Tuesday,Parmesan Shrimp Pasta ,Entrees,1065,54,88
Ruby Tuesday,Bacon Cheeseburger* ,Burgers,1007,67,58
Ruby Tuesday,Chicken BLT ,Burgers,898,48,70
Ruby Tuesday,Baked Mac 'n Cheese ,Sides,465,28,32
Ruby Tuesday,Sugar Snap Peas ,Sides,113,6,8
Ruby Tuesday,Cajun Jambalaya Pasta ,Entrees,930,44,76
Ruby Tuesday,Kid Sundae ,Kid's Meals,392,19,53
Ruby Tuesday,Garlic Cheese Biscuit ,Breakfast,110,5,12
Ruby Tuesday,Mini Benedicts - Steak ,Breakfast,934,54,72
Ruby Tuesday,Freshly Made Lemonade - Raspberry ,Drinks,199,0,8
Ruby Tuesday,Tropical Sunrise ,Drinks,193,2,22
Ruby Tuesday,Italian Cream Cake ,Desserts,990,56,110
Ruby Tuesday,Handcrafted Fruit Tea - Mango ,Drinks,94,3,9
Ruby Tuesday,Seafood Trio ,Seafood,522,34,7
Ruby Tuesday,Jumbo Lump Crab Cake - F&T ,Seafood,385,29,15
Ruby Tuesday,Fresh Grilled Green Beans - F&T ,Sides,45,2,5
Ruby Tuesday,Petite Zucchini Cakes - F&T ,Entrees,397,19,38
Ruby Tuesday,Plain Grilled Chicken ,Chicken,226,4,0
Ruby Tuesday,Sugar Snap Peas ,Sides,113,6,8
Ruby Tuesday,Spinach Artichoke Dip ,Appetizers,310,19,27
Ruby Tuesday,Blue Cheese Iceberg Tower - add-on ,Salads,607,53,14
Ruby Tuesday,Broccoli & Cheese Soup ,Soups,466,39,17
Ruby Tuesday,Grilled Salmon ,Seafood,291,17,0
Ruby Tuesday,Petite Sirloin* ,Entrees,382,22,3
Ruby Tuesday,Jumbo Shrimp Skewer add-on - 1 skewer ,Entrees,81,6,0
Ruby Tuesday,Spaghetti Squash Marinara ,Entrees,257,12,29
Ruby Tuesday,Classic Cheeseburger* ,Burgers,947,61,58
Ruby Tuesday,Turkey Burger ,Burgers,801,48,56
Ruby Tuesday,French Fries ,Sides,396,18,55
Ruby Tuesday,Spinach Artichoke Dip ,Appetizers,1239,77,107
Ruby Tuesday,Kid Chicken Breast ,Kid's Meals,282,11,19
Ruby Tuesday,Kid Side of White Cheddar Mashed Potatoes ,Kid's Meals,112,7,11
Ruby Tuesday,Steak* & Eggs ,Breakfast,1100,39,7
Ruby Tuesday,Sunrise Quesadilla - California Club ,Breakfast,1787,123,50
Ruby Tuesday,Handcrafted Fruit Tea - Blackberry ,Drinks,142,2,10
Ruby Tuesday,Red Velvet Cupcake ,Desserts,285,11,45
Ruby Tuesday,Tiramisu ,Desserts,545,29,66
Ruby Tuesday,Handcrafted Fruit Tea - Peach ,Drinks,137,2,9
Ruby Tuesday,Kid Pasta Marinara (with linguini) ,Kid's Meals,405,7,72
Ruby Tuesday,Grilled Salmon - F&T ,Seafood,386,22,9
Ruby Tuesday,Petite Jumbo Shrimp Scampi - F&T ,Seafood,279,16,18
Ruby Tuesday,Chicken Bella ,Chicken,405,18,8
Ruby Tuesday,Fresh Steamed Broccoli ,Sides,53,2,7
Ruby Tuesday,Fresh Guacamole Dip ,Appetizers,293,19,28
Ruby Tuesday,Asian Chicken Lettuce Wraps ,Appetizers,61,1,1
Ruby Tuesday,Petite Sliced Sirloin* ,Entrees,398,21,20
Ruby Tuesday,Zucchini Cake Minis ,Sandwiches,824,36,112
Ruby Tuesday,Tilapia Trio ,Seafood,1071,53,76
Ruby Tuesday,Triple Prime Meatloaf ,Entrees,559,34,37
Ruby Tuesday,Chicken Three Ways ,Chicken,1053,41,86
Ruby Tuesday,Lobster Mac 'n Cheese & Garden Bar ,Entrees,521,29,32
Ruby Tuesday,Avocado Turkey Burger ,Burgers,968,61,57
Ruby Tuesday,Loaded Baked Potato ,Sides,568,28,54
Ruby Tuesday,Sliced Tomatoes with balsamic vinaigrette ,Sides,52,1,15
Ruby Tuesday,Dockside Grill Trio ,Entrees,806,35,73
Ruby Tuesday,Kid Beef Minis ,Kid's Meals,779,46,58
Ruby Tuesday,Fresh Grilled Green Beans ,Kid's Meals,45,2,5
Ruby Tuesday,Crabacado Omelet ,Breakfast,1099,47,17
Ruby Tuesday,Freshly Made Lemonade - Wild Berry ,Drinks,203,0,8
Ruby Tuesday,RT Palmer ,Drinks,105,2,15
Ruby Tuesday,Chocolate Chip Cookie (each) ,Desserts,180,9,24
Ruby Tuesday,Freshly Made Lemonade - Strawberry ,Drinks,206,0,16
Ruby Tuesday,Strawberry Fizz ,Drinks,161,1,11
Ruby Tuesday,Chicken Bella - F&T ,Chicken,500,23,17
Ruby Tuesday,Sliced Tomatoes with balsamic vinaigrette - F&T ,Sides,52,1,15
Ruby Tuesday,Petite Carolina Chicken Salad - F&T ,Salads,443,15,24
Ruby Tuesday,Turkey Burger Wrap ,Sandwiches,591,28,47
Ruby Tuesday,Chicken Tenders - Traditional ,Chicken,113,5,4
Ruby Tuesday,Baja Chicken Quesadilla ,Appetizers,376,24,14
Ruby Tuesday,Petite Creole Catch ,Seafood,284,14,18
Ruby Tuesday,Ruby Minis ,Sandwiches,915,53,78
Ruby Tuesday,Jumbo Skewered Shrimp ,Seafood,242,19,0
Ruby Tuesday,Top Sirloin* ,Entrees,468,25,4
Ruby Tuesday,Chicken Fresco ,Chicken,397,19,10
Ruby Tuesday,Shellfish Trio ,Seafood,343,20,7
Ruby Tuesday,Triple Prime Burger* ,Burgers,916,63,47
Ruby Tuesday,Garlic Cheese Biscuit ,Sides,110,5,12
Ruby Tuesday,Fresh Grilled Zucchini ,Sides,41,2,4
Ruby Tuesday,Blackened Tilapia with mango salsa ,Seafood,265,10,5
Ruby Tuesday,Kid Grilled Cheese ,Kid's Meals,664,31,76
Ruby Tuesday,Sugar Snap Peas ,Kid's Meals,113,6,8
Ruby Tuesday,Western Omelet ,Breakfast,1381,65,18
Ruby Tuesday,Kids French Toast ,Kid's Meals,315,13,37
Ruby Tuesday,Handcrafted Fruit Tea - Raspberry ,Drinks,142,2,10
Ruby Tuesday,Blondie for One ,Desserts,541,23,77
Ruby Tuesday,Freshly Made Lemonade - Pomegranate ,Drinks,195,0,12
Ruby Tuesday,RT Palmer ,Drinks,105,2,15
Ruby Tuesday,Chicken & Broccoli Pasta (with linguini) ,Entrees,1674,96,80
Ruby Tuesday,Petite Sirloin* - F&T ,Entrees,476,27,12
Ruby Tuesday,Fresh Steamed Broccoli - F&T ,Sides,53,2,7
Ruby Tuesday,Petite Parmesan Shrimp Pasta - F&T ,Entrees,678,36,54
Ruby Tuesday,Plain Grilled Petite Sirloin* ,Entrees,289,12,3
Ruby Tuesday,Brown-Rice Pilaf ,Sides,202,5,35
Ruby Tuesday,Shrimp Fondue ,Appetizers,306,19,24
Ruby Tuesday,Petite Grilled Chicken Salad ,Salads,377,10,23
Ruby Tuesday,White Bean Chicken Chili ,Soups,300,10,37
Ruby Tuesday,Salmon Florentine ,Seafood,434,27,7
Ruby Tuesday,Petite Sirloin* & Lobster Tail ,Entrees,494,25,3
Ruby Tuesday,Jumbo Shrimp Skewer add-on - 2 skewers ,Entrees,161,13,0
Ruby Tuesday,Lobster Carbonara ,Entrees,1406,95,80
Ruby Tuesday,Ruby's Classic Burger* ,Burgers,877,55,57
Ruby Tuesday,Baked Potato - Plain ,Sides,259,2,52
Ruby Tuesday,Brown-Rice Pilaf ,Sides,202,5,35
Ruby Tuesday,Shrimp Fondue ,Appetizers,1225,75,95
Ruby Tuesday,Kid Chicken Tenders ,Kid's Meals,434,21,27
Ruby Tuesday,Kid Side of Apples ,Kid's Meals,59,0,16
Ruby Tuesday,Cranapple Crepês ,Breakfast,1137,34,194
Ruby Tuesday,French Toast ,Breakfast,701,39,58
Ruby Tuesday,Handcrafted Fruit Tea - Mango ,Drinks,94,3,9
Ruby Tuesday,Carrot Cake Cupcake ,Desserts,325,16,45
Ruby Tuesday,White Chocolate Macadamia Nut Cookie (each) ,Desserts,200,12,23
Ruby Tuesday,Handcrafted Fruit Tea - Raspberry ,Drinks,142,2,10
Ruby Tuesday,Boston Blue Triple Prime Burger* ,Burgers,1204,79,73
Ruby Tuesday,Barbecue Grilled Chicken - F&T ,Chicken,390,9,25
Ruby Tuesday,Roasted Spaghetti Squash - F&T ,Sides,54,3,6
Ruby Tuesday,Petite Grilled Chicken Salad - F&T ,Salads,377,10,23
Ruby Tuesday,Plain Grilled Top Sirloin* ,Entrees,375,15,4
Ruby Tuesday,Asian Dumplings ,Sides,115,5,12
Ruby Tuesday,Jumbo Lump Crab Cake ,Appetizers,96,7,4
Ruby Tuesday,Petite Jumbo Shrimp Scampi ,Seafood,279,16,18
Ruby Tuesday,Buffalo Chicken Minis ,Chicken,763,36,89
Ruby Tuesday,Creole Catch ,Seafood,240,10,0
Ruby Tuesday,Rib Eye* ,Entrees,912,71,7
Ruby Tuesday,Large Fried Shrimp add-on ,Entrees,560,29,47
Ruby Tuesday,Chicken & Mushroom Alfredo ,Entrees,1253,64,88
Ruby Tuesday,Triple Prime Bacon Cheddar Burger* ,Burgers,1136,82,47
Ruby Tuesday,Creamy Mashed Cauliflower ,Sides,136,8,14
Ruby Tuesday,Fresh Grilled Green Beans ,Sides,45,2,5
Ruby Tuesday,Shellfish Trio ,Seafood,343,20,7
Ruby Tuesday,Kid Fried Shrimp ,Kid's Meals,444,23,41
Ruby Tuesday,Fresh Steamed Broccoli ,Kid's Meals,53,2,7
Ruby Tuesday,Spinach & Mushroom Omelet ,Breakfast,1144,44,22
Ruby Tuesday,Kids Patty Cakes ,Kid's Meals,621,34,62
Ruby Tuesday,Handcrafted Fruit Tea - Peach ,Drinks,137,2,9
Ruby Tuesday,Berry Good Yogurt Parfait ,Desserts,162,3,28
Ruby Tuesday,Freshly Made Lemonade - Mixed Berry ,Drinks,203,0,8
Ruby Tuesday,POM Tea ,Drinks,94,2,13
Ruby Tuesday,Smokehouse Triple Prime Burger* ,Burgers,1214,81,73
Ruby Tuesday,Top Sirloin* - F&T ,Entrees,562,31,13
Ruby Tuesday,Creamy Mashed Cauliflower - F&T ,Sides,136,8,14
Ruby Tuesday,Petite Spaghetti Squash Marinara - F&T ,Entrees,177,9,17
Ruby Tuesday,Plain Grilled Salmon ,Seafood,291,17,0
Ruby Tuesday,Sauteed Baby Portabella Mushrooms ,Sides,140,10,6
Ruby Tuesday,Four Way Sampler ,Appetizers,288,14,18
Ruby Tuesday,Petite Carolina Chicken Salad ,Salads,443,15,24
Ruby Tuesday,Chicken Vegetable Harvest Soup ,Soups,200,8,22
Ruby Tuesday,Louisiana Fried Shrimp ,Seafood,560,29,47
Ruby Tuesday,Petite Sirloin* & Jumbo Skewered Shrimp ,Entrees,462,28,3
Ruby Tuesday,Small Fried Shrimp add-on ,Entrees,280,15,24
Ruby Tuesday,Parmesan Chicken Pasta ,Entrees,1418,77,111
Ruby Tuesday,Smokehouse Burger* ,Burgers,1175,73,82
Ruby Tuesday,Baked Potato - with butter & sour cream ,Sides,418,17,54
Ruby Tuesday,Fresh Grilled Asparagus (when in season) ,Sides,78,5,5
Ruby Tuesday,Asian Chicken Lettuce Wraps ,Sandwiches,244,4,4
Ruby Tuesday,Kid Chop Steak ,Kid's Meals,464,33,18
Ruby Tuesday,Kid Side of Grapes ,Kid's Meals,27,0,7
Ruby Tuesday,Bella Chicken Crepê ,Breakfast,1007,58,58
Ruby Tuesday,Kids Eggscellent Combo ,Kid's Meals,541,35,33
Ruby Tuesday,Handcrafted Fruit Tea - Wild Berry ,Drinks,142,2,9
Ruby Tuesday,Cupcakes - Four Pack (2 of each) ,Desserts,1220,53,179
Ruby Tuesday,Freshly Made Lemonade - Blackberry ,Drinks,203,0,9
Ruby Tuesday,Peach Splash ,Drinks,152,0,9
Ruby Tuesday,Jumbo Lump Crab Burger ,Burgers,736,43,62
Ruby Tuesday,Parmesan Shrimp Pasta (with linguini) ,Entrees,1001,54,75
Subway,"6"" Meatball Marinara",Sandwiches,480,18,59
Subway,"6"" Tuscan Chicken Melt",Sandwiches,380,8,52
Subway,Chipotle Steak & Cheese Salad,Salads,300,18,15
Subway,Turkey Jalapeno Melt Salad,Salads,250,16,13
Subway,Chocolate Chunk Cookie,Desserts,220,10,30
Subway,Chicken Noodle (8 oz),Soups,100,1,12
Subway,Loaded Baked Potato (8 oz),Soups,220,11,23
Subway,"Egg White with Cheese and Avocado 3"" Flatbread",Breakfast Sandwiches,200,8,23
Subway,"6"" Sunrise Subway Melt ®  (with Egg White) Omelet Sandwich",Breakfast Sandwiches,430,13,48
Subway,"Bacon, Egg & Cheese with Avocado 3"" Flatbread",Breakfast Sandwiches,240,12,23
Subway,"6"" Italian B.M.T.®",Sandwiches,410,16,46
Subway,"6"" Turkey Jalapeno Melt",Sandwiches,430,18,48
Subway,"6"" Turkey Breast & Ham",Sandwiches,280,4,46
Subway,Turkey Breast Mini Sub,Sandwiches,180,2,30
Subway,Chipotle Chicken & Cheese Salad,Salads,300,18,15
Subway,Steak & Bacon Melt Salad,Salads,270,10,16
Subway,Chocolate Chip Cookie,Desserts,220,10,30
Subway,Beef Chili (8 oz),Soups,350,24,17
Subway,Green Chili and Tomato (8 oz),Soups,90,2,14
Subway,"Egg White with Cheese and Avocado 3"" Flatbread",Breakfast Sandwiches,200,8,23
Subway,"6"" Steak, Egg (White) & Cheese Omelet Sandwich",Breakfast Sandwiches,390,10,47
Subway,"6"" Western, Egg & Cheese Omelet Sandwich",Breakfast Sandwiches,390,13,46
Subway,"6"" Cold Cut Combo",Sandwiches,360,12,46
Subway,"6"" Subway Melt® (includes cheese)",Sandwiches,370,11,47
Subway,Big Philly Cheesesteak Salad,Salads,330,16,17
Subway,Sriracha Chicken Melt Salad,Salads,260,14,13
Subway,Apple Slices - 1 package,Desserts,35,0,9
Subway,Sugar Cookie,Desserts,220,12,28
Subway,Creamy Wild and Brown Rice (8 oz),Soups,180,10,16
Subway,"Breakfast B.M.T. ® Melt (with Egg White) 3"" Flatbread",Breakfast Sandwiches,230,10,22
Subway,"6"" Egg White & Cheese (with ham) Omelet Sandwich",Breakfast Sandwiches,350,9,45
Subway,"6"" Steak, Egg & Cheese Omelet Sandwich",Breakfast Sandwiches,430,15,47
Subway,"6"" Fritos® Chicken Enchilada Melt",Sandwiches,580,26,60
Subway,"6"" Tuna",Sandwiches,480,25,44
Subway,Roast Beef Mini Sub,Sandwiches,200,3,30
Subway,Chicken Cordon Bleu Melt Salad,Salads,270,8,25
Subway,Sriracha Steak Melt Salad,Salads,300,16,17
